Source_Node,Edge_type,Destination_Node,
http://www.yago3-10/airport/Chaudhary_Charan_Singh_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Pune_Airport,.
http://www.yago3-10/airport/Kansai_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/New_Chitose_Airport,.
http://www.yago3-10/airport/\u0022Solidarity\u0022_Szczecin–Goleniów_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Torp,.
http://www.yago3-10/airport/Pristina_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Stuttgart_Airport,.
http://www.yago3-10/airport/Bologna_Guglielmo_Marconi_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sabiha_Gökçen_International_Airport,.
http://www.yago3-10/airport/Macau_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Taichung_Airport,.
http://www.yago3-10/airport/Stockholm_Skavsta_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Budapest_Ferenc_Liszt_International_Airport,.
"http://www.yago3-10/airport/Mosjøen_Airport,_Kjærstad",http://www.yago3-10/isConnectedTo,"http://www.yago3-10/airport/Trondheim_Airport,_Værnes",.
http://www.yago3-10/airport/Liverpool_John_Lennon_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Lanzarote_Airport,.
http://www.yago3-10/airport/Jining_Qufu_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Chengdu_Shuangliu_International_Airport,.
http://www.yago3-10/airport/Changzhou_Benniu_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Xi'an_Xianyang_International_Airport,.
http://www.yago3-10/airport/Bahías_de_Huatulco_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Winnipeg_James_Armstrong_Richardson_International_Airport,.
http://www.yago3-10/airport/El_Paso_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Hartsfield–Jackson_Atlanta_International_Airport,.
http://www.yago3-10/airport/Greater_Natal_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Viracopos_International_Airport,.
http://www.yago3-10/airport/Paphos_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Exeter_International_Airport,.
http://www.yago3-10/airport/Beijing_Nanyuan_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Nanyang_Jiangying_Airport,.
http://www.yago3-10/airport/Maringá_Regional_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Salgado_Filho_International_Airport,.
http://www.yago3-10/airport/Kenneth_Kaunda_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Addis_Ababa_Bole_International_Airport,.
http://www.yago3-10/airport/Rotterdam_The_Hague_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Palma_de_Mallorca_Airport,.
http://www.yago3-10/airport/Berlevåg_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Tromsø_Airport,.
http://www.yago3-10/airport/Roshchino_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ganja_International_Airport,.
http://www.yago3-10/airport/Jorge_Chávez_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ministro_Pistarini_International_Airport,.
http://www.yago3-10/airport/Seychelles_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Hong_Kong_International_Airport,.
http://www.yago3-10/airport/Guilin_Liangjiang_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Suvarnabhumi_Airport,.
http://www.yago3-10/airport/Bellevue_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Fort_Lauderdale–Hollywood_International_Airport,.
http://www.yago3-10/airport/Tenerife_South_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ostend-Bruges_International_Airport,.
http://www.yago3-10/airport/Stewart_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Philadelphia_International_Airport,.
http://www.yago3-10/airport/Dayton_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Washington_Dulles_International_Airport,.
http://www.yago3-10/airport/London_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/O'Hare_International_Airport,.
http://www.yago3-10/airport/Xining_Caojiabao_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Qingdao_Liuting_International_Airport,.
http://www.yago3-10/airport/Juan_Santamaría_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Orlando_International_Airport,.
http://www.yago3-10/airport/Sfax–Thyna_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Tripoli_International_Airport,.
http://www.yago3-10/airport/Chicago_Midway_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Austin–Bergstrom_International_Airport,.
http://www.yago3-10/airport/George_F._L._Charles_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/V._C._Bird_International_Airport,.
http://www.yago3-10/airport/Wanzhou_Wuqiao_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Shenzhen_Bao'an_International_Airport,.
http://www.yago3-10/airport/Amílcar_Cabral_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Helsinki_Airport,.
http://www.yago3-10/airport/Maurice_Bishop_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Miami_International_Airport,.
http://www.yago3-10/airport/San_Jose_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Los_Cabos_International_Airport,.
http://www.yago3-10/airport/Calgary_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Glasgow_Airport,.
http://www.yago3-10/airport/Bucholz_Army_Airfield,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Antonio_B._Won_Pat_International_Airport,.
http://www.yago3-10/airport/Nanyang_Jiangying_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Beijing_Nanyuan_Airport,.
http://www.yago3-10/airport/Zhoushan_Putuoshan_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Quanzhou_Jinjiang_Airport,.
http://www.yago3-10/airport/Sampit_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ketapang_Airport,.
http://www.yago3-10/airport/Brisbane_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Cairns_Airport,.
http://www.yago3-10/airport/Hohhot_Baita_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Qingdao_Liuting_International_Airport,.
http://www.yago3-10/airport/Nantes_Atlantique_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Prague_Václav_Havel_Airport,.
http://www.yago3-10/airport/Bathurst_Airport_(New_Brunswick),http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Montréal–Mirabel_International_Airport,.
http://www.yago3-10/airport/Belgrade_Nikola_Tesla_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Tunis–Carthage_International_Airport,.
http://www.yago3-10/airport/Kurumoch_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Chelyabinsk_Airport,.
http://www.yago3-10/airport/Orlando_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/El_Salvador_International_Airport,.
http://www.yago3-10/airport/Leite_Lopes_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Rio_de_Janeiro–Galeão_International_Airport,.
http://www.yago3-10/airport/Grantley_Adams_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/V._C._Bird_International_Airport,.
http://www.yago3-10/airport/Valencia_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Madeira_Airport,.
http://www.yago3-10/airport/Rabat–Salé_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Brussels_South_Charleroi_Airport,.
http://www.yago3-10/airport/Curaçao_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Piarco_International_Airport,.
http://www.yago3-10/airport/Hangzhou_Xiaoshan_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ürümqi_Diwopu_International_Airport,.
http://www.yago3-10/airport/Beihai_Fucheng_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Zhengzhou_Xinzheng_International_Airport,.
http://www.yago3-10/airport/Bern_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Olbia_Costa_Smeralda_Airport,.
http://www.yago3-10/airport/Augusto_C._Sandino_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Hartsfield–Jackson_Atlanta_International_Airport,.
http://www.yago3-10/airport/Seattle–Tacoma_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Logan_International_Airport,.
http://www.yago3-10/airport/Fukuoka_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Naha_Airport,.
http://www.yago3-10/airport/Montréal–Mirabel_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ottawa_Macdonald–Cartier_International_Airport,.
http://www.yago3-10/airport/Detroit_Metropolitan_Wayne_County_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Richmond_International_Airport,.
http://www.yago3-10/airport/Ugolny_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Domodedovo_International_Airport,.
http://www.yago3-10/airport/Bedourie_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Quilpie_Airport,.
http://www.yago3-10/airport/Akron–Canton_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Tampa_International_Airport,.
http://www.yago3-10/airport/Lungi_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Port_Bouet_Airport,.
http://www.yago3-10/airport/Maya-Maya_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Mohammed_V_International_Airport,.
http://www.yago3-10/airport/Komatsu_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/New_Chitose_Airport,.
http://www.yago3-10/airport/Sochi_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Istanbul_Atatürk_Airport,.
http://www.yago3-10/airport/Aomori_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/New_Chitose_Airport,.
http://www.yago3-10/airport/Samos_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Nuremberg_Airport,.
http://www.yago3-10/airport/Arviat_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Winnipeg_James_Armstrong_Richardson_International_Airport,.
"http://www.yago3-10/airport/Stavanger_Airport,_Sola",http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Varna_Airport,.
http://www.yago3-10/airport/Deputado_Luís_Eduardo_Magalhães_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Miami_International_Airport,.
http://www.yago3-10/airport/Lille_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Bastia_–_Poretta_Airport,.
http://www.yago3-10/airport/Sendai_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/New_Chitose_Airport,.
http://www.yago3-10/airport/Queen_Alia_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kuala_Lumpur_International_Airport,.
http://www.yago3-10/airport/Belfast_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Glasgow_Airport,.
http://www.yago3-10/airport/Pakse_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Wattay_International_Airport,.
http://www.yago3-10/airport/Austin–Bergstrom_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Salt_Lake_City_International_Airport,.
http://www.yago3-10/airport/Aristides_Pereira_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Stockholm_Arlanda_Airport,.
http://www.yago3-10/airport/Göteborg_Landvetter_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Birmingham_Airport,.
http://www.yago3-10/airport/Karpathos_Island_National_Airport,http://www.yago3-10/isConnectedTo,"http://www.yago3-10/airport/Oslo_Airport,_Gardermoen",.
http://www.yago3-10/airport/Nice_Côte_d'Azur_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Zurich_Airport,.
http://www.yago3-10/airport/Kalibo_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Gimhae_International_Airport,.
http://www.yago3-10/airport/Cephalonia_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Manchester_Airport,.
http://www.yago3-10/airport/Cheongju_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Shanghai_Pudong_International_Airport,.
http://www.yago3-10/airport/George_Best_Belfast_City_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Robin_Hood_Airport_Doncaster_Sheffield,.
http://www.yago3-10/airport/Zamboanga_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ninoy_Aquino_International_Airport,.
http://www.yago3-10/airport/Wrocław–Copernicus_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Dortmund_Airport,.
http://www.yago3-10/airport/Louis_Armstrong_New_Orleans_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/McCarran_International_Airport,.
http://www.yago3-10/airport/Albany_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Newark_Liberty_International_Airport,.
http://www.yago3-10/airport/Broome_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Darwin_International_Airport,.
http://www.yago3-10/airport/Zadar_Airport,http://www.yago3-10/isConnectedTo,"http://www.yago3-10/airport/Moss_Airport,_Rygge",.
http://www.yago3-10/airport/Verona_Villafranca_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Catania–Fontanarossa_Airport,.
http://www.yago3-10/airport/Zhengzhou_Xinzheng_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Shenzhen_Bao'an_International_Airport,.
http://www.yago3-10/airport/Julius_Nyerere_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Prince_Said_Ibrahim_International_Airport,.
http://www.yago3-10/airport/Mount_Isa_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Mornington_Island_Airport,.
http://www.yago3-10/airport/Ganzhou_Huangjin_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Beijing_Capital_International_Airport,.
http://www.yago3-10/airport/Wuhan_Tianhe_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Lanzhou_Zhongchuan_Airport,.
http://www.yago3-10/airport/Hammerfest_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Berlevåg_Airport,.
http://www.yago3-10/airport/Exeter_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Dublin_Airport,.
http://www.yago3-10/airport/Salgado_Filho_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Pinto_Martins_–_Fortaleza_International_Airport,.
http://www.yago3-10/airport/Rosario_–_Islas_Malvinas_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ushuaia_–_Malvinas_Argentinas_International_Airport,.
http://www.yago3-10/airport/Ürümqi_Diwopu_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Wuhan_Tianhe_International_Airport,.
http://www.yago3-10/airport/Siem_Reap_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Phuket_International_Airport,.
http://www.yago3-10/airport/Marseille_Provence_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Tunis–Carthage_International_Airport,.
http://www.yago3-10/airport/Ercan_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Hatay_Airport,.
http://www.yago3-10/airport/Robin_Hood_Airport_Doncaster_Sheffield,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/George_Best_Belfast_City_Airport,.
http://www.yago3-10/airport/Yichang_Sanxia_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Hangzhou_Xiaoshan_International_Airport,.
"http://www.yago3-10/airport/Stord_Airport,_Sørstokken",http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sola,.
http://www.yago3-10/airport/Ufa_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Lamezia_Terme_International_Airport,.
http://www.yago3-10/airport/Cam_Ranh_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kadala_Airport,.
http://www.yago3-10/airport/Magong_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kaohsiung_International_Airport,.
http://www.yago3-10/airport/Kelowna_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Prince_George_Airport,.
http://www.yago3-10/airport/Quanzhou_Jinjiang_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Yiwu_Airport,.
http://www.yago3-10/airport/Chișinău_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Istanbul_Atatürk_Airport,.
http://www.yago3-10/airport/Colorado_Springs_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Seattle–Tacoma_International_Airport,.
http://www.yago3-10/airport/Lynden_Pindling_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Miami_International_Airport,.
http://www.yago3-10/airport/London_Heathrow_Terminal_5,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Bangalore,.
http://www.yago3-10/airport/Marsa_Alam_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Stuttgart_Airport,.
http://www.yago3-10/airport/Minneapolis–Saint_Paul_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Dallas/Fort_Worth_International_Airport,.
http://www.yago3-10/airport/Muscat_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sharjah_International_Airport,.
http://www.yago3-10/airport/Rafael_Hernández_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Orlando_International_Airport,.
http://www.yago3-10/airport/Santarém-Maestro_Wilson_Fonseca_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Altamira_Airport,.
http://www.yago3-10/airport/Osh_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Manas_International_Airport,.
http://www.yago3-10/airport/Comiso_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Leonardo_da_Vinci–Fiumicino_Airport,.
http://www.yago3-10/airport/José_María_Córdova_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Gustavo_Rojas_Pinilla_International_Airport,.
http://www.yago3-10/airport/Lviv_Danylo_Halytskyi_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Tivat_Airport,.
http://www.yago3-10/airport/Chambéry_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Exeter_International_Airport,.
http://www.yago3-10/airport/Tocumen_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Orlando_International_Airport,.
http://www.yago3-10/airport/Minsk_National_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Warsaw_Chopin_Airport,.
http://www.yago3-10/airport/Dalaman_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/John_Paul_II_International_Airport_Kraków–Balice,.
http://www.yago3-10/airport/Bratislava_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Il_Caravaggio_International_Airport,.
http://www.yago3-10/airport/Lokpriya_Gopinath_Bordoloi_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Goa_International_Airport,.
http://www.yago3-10/airport/Juan_Manuel_Gálvez_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/George_Bush_Intercontinental_Airport,.
http://www.yago3-10/airport/Madeira_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Copenhagen_Airport,.
http://www.yago3-10/airport/Adelaide_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/The_Granites_Airport,.
http://www.yago3-10/airport/Tripoli_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Vienna_International_Airport,.
http://www.yago3-10/airport/Astana_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Pulkovo_Airport,.
http://www.yago3-10/airport/Kegaska_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Natashquan_Airport,.
http://www.yago3-10/airport/Cairo_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Muscat_International_Airport,.
http://www.yago3-10/airport/Roberts_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kotoka_International_Airport,.
http://www.yago3-10/airport/Paderborn_Lippstadt_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Burgas_Airport,.
http://www.yago3-10/airport/Kadala_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Yemelyanovo_International_Airport,.
http://www.yago3-10/airport/Honolulu_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Faleolo_International_Airport,.
http://www.yago3-10/airport/Liège_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Rhodes_International_Airport,.
http://www.yago3-10/airport/Churchill_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Arviat_Airport,.
http://www.yago3-10/airport/Hurghada_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Cairo_International_Airport,.
http://www.yago3-10/airport/London_Heathrow_Terminal_1,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Cairo,.
http://www.yago3-10/airport/Kuala_Lumpur_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Bangalore,.
http://www.yago3-10/airport/Zhuhai_Jinwan_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Chengdu_Shuangliu_International_Airport,.
http://www.yago3-10/airport/Bordeaux–Mérignac_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Strasbourg_International_Airport,.
http://www.yago3-10/airport/Al_Ain_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Bacha_Khan_International_Airport,.
http://www.yago3-10/airport/Jaipur_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Devi_Ahilyabai_Holkar_Airport,.
http://www.yago3-10/airport/Diego_Aracena_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/El_Alto_International_Airport,.
http://www.yago3-10/airport/Simferopol_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Chelyabinsk_Airport,.
http://www.yago3-10/airport/Usinsk_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Ufa_International_Airport,.
http://www.yago3-10/airport/Dubai_International_Terminal_3,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/King_Abdulaziz_International_Airport,.
http://www.yago3-10/airport/Zhijiang_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Guangzhou_Baiyun_International_Airport,.
http://www.yago3-10/airport/Hercílio_Luz_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Santos_Dumont_Airport,.
http://www.yago3-10/airport/Daniel_Oduber_Quirós_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/John_F._Kennedy_International_Airport,.
http://www.yago3-10/airport/Zumbi_dos_Palmares_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Deputado_Luís_Eduardo_Magalhães_International_Airport,.
http://www.yago3-10/airport/José_Joaquín_de_Olmedo_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Jorge_Chávez_International_Airport,.
http://www.yago3-10/airport/Vaasa_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Helsinki_Airport,.
http://www.yago3-10/airport/Cardiff_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Alicante_Airport,.
http://www.yago3-10/airport/Kavala_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Newcastle_Airport,.
http://www.yago3-10/airport/Boulia_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Toowoomba_Airport,.
http://www.yago3-10/airport/Cadjehoun_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Bamako–Sénou_International_Airport,.
http://www.yago3-10/airport/Halifax_Stanfield_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Saint_John_Airport,.
http://www.yago3-10/airport/La_Romaine_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Lourdes-de-Blanc-Sablon_Airport,.
http://www.yago3-10/airport/Luxor_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sharm_el-Sheikh_International_Airport,.
http://www.yago3-10/airport/Devi_Ahilyabai_Holkar_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Sardar_Vallabhbhai_Patel_International_Airport,.
http://www.yago3-10/airport/Marina_di_Campo_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Malpensa_Airport,.
http://www.yago3-10/airport/Supadio_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Achmad_Yani_International_Airport,.
http://www.yago3-10/airport/Ostend-Bruges_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Enfidha_–_Hammamet_International_Airport,.
http://www.yago3-10/airport/General_Rafael_Buelna_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Fort_Valley_Federal_International_Airport,.
http://www.yago3-10/airport/Ferdinand_Lumban_Tobing_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Binaka_Airport,.
http://www.yago3-10/airport/Saratov_Tsentralny_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Prague_Václav_Havel_Airport,.
http://www.yago3-10/airport/Jinggangshan_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Nanning_Wuxu_International_Airport,.
http://www.yago3-10/airport/Los_Cabos_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Dallas/Fort_Worth_International_Airport,.
http://www.yago3-10/airport/Osaka_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Kagoshima_Airport,.
http://www.yago3-10/airport/Nea_Anchialos_National_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Frankfurt–Hahn_Airport,.
http://www.yago3-10/airport/Bandar_Abbas_International_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Konarak_Airport,.
http://www.yago3-10/airport/Manuel_Carlos_Piar_Guayana_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/José_Tadeo_Monagas_International_Airport,.
http://www.yago3-10/airport/Novy_Urengoy_Airport,http://www.yago3-10/isConnectedTo,http://www.yago3-10/airport/Koltsovo_Airport,.
